product_id,location_id,period,units_sold,stock_on_hand,revenue
P041,LOC_EDINBURGH,2025-02-16,7,22,280.0
P041,LOC_EDINBURGH,2025-02-23,1,1,40.0
P041,LOC_EDINBURGH,2025-03-02,5,10,200.0
P041,LOC_EDINBURGH,2025-03-09,2,10,80.0
P041,LOC_EDINBURGH,2025-03-16,4,4,160.0
P041,LOC_EDINBURGH,2025-03-23,1,4,40.0
P041,LOC_EDINBURGH,2025-03-30,8,8,320.0
P041,LOC_BRISTOL,2025-01-05,4,6,160.0
P041,LOC_BRISTOL,2025-01-12,9,45,360.0
P041,LOC_BRISTOL,2025-01-19,7,7,280.0
P041,LOC_BRISTOL,2025-01-26,3,12,120.0
P041,LOC_BRISTOL,2025-02-02,4,14,160.0
P041,LOC_BRISTOL,2025-02-09,3,12,120.0
P041,LOC_BRISTOL,2025-02-16,6,33,240.0
P041,LOC_BRISTOL,2025-02-23,7,42,280.0
P041,LOC_BRISTOL,2025-03-02,11,19,440.0
P041,LOC_BRISTOL,2025-03-09,5,40,200.0
P041,LOC_BRISTOL,2025-03-16,5,16,200.0
P041,LOC_BRISTOL,2025-03-23,4,14,160.0
P041,LOC_BRISTOL,2025-03-30,6,24,240.0
P042,LOC_MANCHESTER,2025-01-05,138,512,18630.0
P042,LOC_MANCHESTER,2025-01-12,89,459,12015.0
P042,LOC_MANCHESTER,2025-01-19,35,129,4725.0
P042,LOC_MANCHESTER,2025-01-26,52,327,7020.0
P042,LOC_MANCHESTER,2025-02-02,72,216,9720.0
P042,LOC_MANCHESTER,2025-02-09,57,285,7695.0
P042,LOC_MANCHESTER,2025-02-16,89,475,12015.0
P042,LOC_MANCHESTER,2025-02-23,79,94,10665.0
P042,LOC_MANCHESTER,2025-03-02,69,262,9315.0
P042,LOC_MANCHESTER,2025-03-09,83,297,11205.0
P042,LOC_MANCHESTER,2025-03-16,161,651,21735.0
P042,LOC_MANCHESTER,2025-03-23,42,177,5670.0
P042,LOC_MANCHESTER,2025-03-30,70,348,9450.0
P042,LOC_LONDON_OXFORD,2025-01-05,78,346,10530.0
P042,LOC_LONDON_OXFORD,2025-01-12,92,452,12420.0
P042,LOC_LONDON_OXFORD,2025-01-19,119,432,16065.0
P042,LOC_LONDON_OXFORD,2025-01-26,41,166,5535.0
P042,LOC_LONDON_OXFORD,2025-02-02,108,679,14580.0
P042,LOC_LONDON_OXFORD,2025-02-09,124,458,16740.0
P042,LOC_LONDON_OXFORD,2025-02-16,103,360,13905.0
P042,LOC_LONDON_OXFORD,2025-02-23,103,435,13905.0
P042,LOC_LONDON_OXFORD,2025-03-02,154,609,20790.0
P042,LOC_LONDON_OXFORD,2025-03-09,70,139,9450.0
P042,LOC_LONDON_OXFORD,2025-03-16,59,289,7965.0
P042,LOC_LONDON_OXFORD,2025-03-23,55,206,7425.0
P042,LOC_LONDON_OXFORD,2025-03-30,137,681,18495.0
P042,LOC_BIRMINGHAM,2025-01-05,92,536,12420.0
P042,LOC_BIRMINGHAM,2025-01-12,83,178,11205.0
P042,LOC_BIRMINGHAM,2025-01-19,177,546,23895.0
P042,LOC_BIRMINGHAM,2025-01-26,120,584,16200.0
P042,LOC_BIRMINGHAM,2025-02-02,84,163,11340.0
P042,LOC_BIRMINGHAM,2025-02-09,160,662,21600.0
P042,LOC_BIRMINGHAM,2025-02-16,150,467,20250.0
P042,LOC_BIRMINGHAM,2025-02-23,230,939,31050.0
P042,LOC_BIRMINGHAM,2025-03-02,182,834,24570.0
P042,LOC_BIRMINGHAM,2025-03-09,108,547,14580.0
P042,LOC_BIRMINGHAM,2025-03-16,165,739,22275.0
P042,LOC_BIRMINGHAM,2025-03-23,149,590,20115.0
P042,LOC_BIRMINGHAM,2025-03-30,74,267,9990.0
P042,LOC_EDINBURGH,2025-01-05,153,956,20655.0
P042,LOC_EDINBURGH,2025-01-12,115,535,15525.0
P042,LOC_EDINBURGH,2025-01-19,66,132,8910.0
P042,LOC_EDINBURGH,2025-01-26,48,296,6480.0
P042,LOC_EDINBURGH,2025-02-02,122,122,16470.0
P042,LOC_EDINBURGH,2025-02-09,79,553,10665.0
P042,LOC_EDINBURGH,2025-02-16,137,448,18495.0
P042,LOC_EDINBURGH,2025-02-23,140,486,18900.0
P042,LOC_EDINBURGH,2025-03-02,150,610,20250.0
P042,LOC_EDINBURGH,2025-03-09,117,717,15795.0
P042,LOC_EDINBURGH,2025-03-16,68,285,9180.0
P042,LOC_EDINBURGH,2025-03-23,130,432,17550.0
P042,LOC_EDINBURGH,2025-03-30,108,186,14580.0
P042,LOC_BRISTOL,2025-01-05,74,365,9990.0
P042,LOC_BRISTOL,2025-01-12,190,799,25650.0
P042,LOC_BRISTOL,2025-01-19,183,775,24705.0
P042,LOC_BRISTOL,2025-01-26,95,441,12825.0
P042,LOC_BRISTOL,2025-02-02,227,441,30645.0
P042,LOC_BRISTOL,2025-02-09,83,524,11205.0
P042,LOC_BRISTOL,2025-02-16,128,544,17280.0
P042,LOC_BRISTOL,2025-02-23,188,1080,25380.0
P042,LOC_BRISTOL,2025-03-02,130,671,17550.0
P042,LOC_BRISTOL,2025-03-09,135,468,18225.0
P042,LOC_BRISTOL,2025-03-16,250,717,33750.0
P042,LOC_BRISTOL,2025-03-23,116,549,15660.0
P042,LOC_BRISTOL,2025-03-30,141,654,19035.0
P043,LOC_MANCHESTER,2025-01-05,113,374,8475.0
P043,LOC_MANCHESTER,2025-01-12,68,254,5100.0
P043,LOC_MANCHESTER,2025-01-19,54,250,4050.0
P043,LOC_MANCHESTER,2025-01-26,69,356,5175.0
P043,LOC_MANCHESTER,2025-02-02,65,329,4875.0
P043,LOC_MANCHESTER,2025-02-09,80,115,6000.0
P043,LOC_MANCHESTER,2025-02-16,35,218,2625.0
P043,LOC_MANCHESTER,2025-02-23,37,155,2775.0
P043,LOC_MANCHESTER,2025-03-02,44,211,3300.0
P043,LOC_MANCHESTER,2025-03-09,34,105,2550.0
P043,LOC_MANCHESTER,2025-03-16,135,765,10125.0
P043,LOC_MANCHESTER,2025-03-23,35,161,2625.0
P043,LOC_MANCHESTER,2025-03-30,139,653,10425.0
P043,LOC_LONDON_OXFORD,2025-01-05,70,486,5250.0
P043,LOC_LONDON_OXFORD,2025-01-12,65,353,4875.0
P043,LOC_LONDON_OXFORD,2025-01-19,68,430,5100.0
P043,LOC_LONDON_OXFORD,2025-01-26,61,136,4575.0
P043,LOC_LONDON_OXFORD,2025-02-02,102,624,7650.0
P043,LOC_LONDON_OXFORD,2025-02-09,85,273,6375.0
P043,LOC_LONDON_OXFORD,2025-02-16,109,125,8175.0
P043,LOC_LONDON_OXFORD,2025-02-23,56,135,4200.0
P043,LOC_LONDON_OXFORD,2025-03-02,41,134,3075.0
P043,LOC_LONDON_OXFORD,2025-03-09,66,256,4950.0
P043,LOC_LONDON_OXFORD,2025-03-16,83,394,6225.0
P043,LOC_LONDON_OXFORD,2025-03-23,76,240,5700.0
P043,LOC_LONDON_OXFORD,2025-03-30,104,387,7800.0
P043,LOC_BIRMINGHAM,2025-01-05,85,432,6375.0
P043,LOC_BIRMINGHAM,2025-01-12,205,1095,15375.0
P043,LOC_BIRMINGHAM,2025-01-19,161,433,12075.0
P043,LOC_BIRMINGHAM,2025-01-26,67,121,5025.0
P043,LOC_BIRMINGHAM,2025-02-02,166,711,12450.0
P043,LOC_BIRMINGHAM,2025-02-09,67,216,5025.0
P043,LOC_BIRMINGHAM,2025-02-16,168,279,12600.0
P043,LOC_BIRMINGHAM,2025-02-23,121,678,9075.0
P043,LOC_BIRMINGHAM,2025-03-02,109,525,8175.0
P043,LOC_BIRMINGHAM,2025-03-09,105,510,7875.0
P043,LOC_BIRMINGHAM,2025-03-16,142,635,10650.0
P043,LOC_BIRMINGHAM,2025-03-23,177,707,13275.0
P043,LOC_BIRMINGHAM,2025-03-30,95,280,7125.0
P043,LOC_EDINBURGH,2025-01-05,92,228,6900.0
P043,LOC_EDINBURGH,2025-01-12,77,431,5775.0
P043,LOC_EDINBURGH,2025-01-19,126,761,9450.0
P043,LOC_EDINBURGH,2025-01-26,30,116,2250.0
P043,LOC_EDINBURGH,2025-02-02,205,550,15375.0
P043,LOC_EDINBURGH,2025-02-09,42,144,3150.0
P043,LOC_EDINBURGH,2025-02-16,116,692,8700.0
P043,LOC_EDINBURGH,2025-02-23,77,409,5775.0
P043,LOC_EDINBURGH,2025-03-02,51,51,3825.0
P043,LOC_EDINBURGH,2025-03-09,76,154,5700.0
P043,LOC_EDINBURGH,2025-03-16,57,220,4275.0
P043,LOC_EDINBURGH,2025-03-23,219,1207,16425.0
P043,LOC_EDINBURGH,2025-03-30,117,531,8775.0
P043,LOC_BRISTOL,2025-01-05,72,141,5400.0
P043,LOC_BRISTOL,2025-01-12,98,225,7350.0
P043,LOC_BRISTOL,2025-01-19,125,539,9375.0
P043,LOC_BRISTOL,2025-01-26,91,427,6825.0
P043,LOC_BRISTOL,2025-02-02,38,164,2850.0
P043,LOC_BRISTOL,2025-02-09,157,472,11775.0
P043,LOC_BRISTOL,2025-02-16,83,193,6225.0
P043,LOC_BRISTOL,2025-02-23,33,108,2475.0
P043,LOC_BRISTOL,2025-03-02,150,803,11250.0
P043,LOC_BRISTOL,2025-03-09,49,304,3675.0
P043,LOC_BRISTOL,2025-03-16,100,230,7500.0
P043,LOC_BRISTOL,2025-03-23,40,233,3000.0
P043,LOC_BRISTOL,2025-03-30,186,565,13950.0
P044,LOC_MANCHESTER,2025-01-05,35,420,2975.0
P044,LOC_MANCHESTER,2025-01-12,45,540,3825.0
P044,LOC_MANCHESTER,2025-01-19,59,708,5015.0
P044,LOC_MANCHESTER,2025-01-26,31,372,2635.0
P044,LOC_MANCHESTER,2025-02-02,48,576,4080.0
P044,LOC_MANCHESTER,2025-02-09,43,516,3655.0
P044,LOC_MANCHESTER,2025-02-16,44,528,3740.0
P044,LOC_MANCHESTER,2025-02-23,42,504,3570.0
P044,LOC_MANCHESTER,2025-03-02,59,708,5015.0
P044,LOC_MANCHESTER,2025-03-09,30,360,2550.0
P044,LOC_MANCHESTER,2025-03-16,30,360,2550.0
P044,LOC_MANCHESTER,2025-03-23,39,468,3315.0
P044,LOC_MANCHESTER,2025-03-30,56,672,4760.0
P044,LOC_LONDON_OXFORD,2025-01-05,71,204,6035.0
P044,LOC_LONDON_OXFORD,2025-01-12,54,137,4590.0
P044,LOC_LONDON_OXFORD,2025-01-19,47,154,3995.0
P044,LOC_LONDON_OXFORD,2025-01-26,48,183,4080.0
P044,LOC_LONDON_OXFORD,2025-02-02,76,452,6460.0
P044,LOC_LONDON_OXFORD,2025-02-09,30,88,2550.0
P044,LOC_LONDON_OXFORD,2025-02-16,43,272,3655.0
P044,LOC_LONDON_OXFORD,2025-02-23,50,263,4250.0
P044,LOC_LONDON_OXFORD,2025-03-02,48,270,4080.0
P044,LOC_LONDON_OXFORD,2025-03-09,41,95,3485.0
P044,LOC_LONDON_OXFORD,2025-03-16,34,99,2890.0
P044,LOC_LONDON_OXFORD,2025-03-23,23,81,1955.0
P044,LOC_LONDON_OXFORD,2025-03-30,23,104,1955.0
P044,LOC_BIRMINGHAM,2025-01-05,33,44,2805.0
P044,LOC_BIRMINGHAM,2025-01-12,34,145,2890.0
P044,LOC_BIRMINGHAM,2025-01-19,35,110,2975.0
P044,LOC_BIRMINGHAM,2025-01-26,52,294,4420.0
P044,LOC_BIRMINGHAM,2025-02-02,70,435,5950.0
P044,LOC_BIRMINGHAM,2025-02-09,36,152,3060.0
P044,LOC_BIRMINGHAM,2025-02-16,61,292,5185.0
P044,LOC_BIRMINGHAM,2025-02-23,86,328,7310.0
P044,LOC_BIRMINGHAM,2025-03-02,95,448,8075.0
P044,LOC_BIRMINGHAM,2025-03-09,84,224,7140.0
P044,LOC_BIRMINGHAM,2025-03-16,14,54,1190.0
P044,LOC_BIRMINGHAM,2025-03-23,81,81,6885.0
P044,LOC_BIRMINGHAM,2025-03-30,68,164,5780.0
P044,LOC_EDINBURGH,2025-01-05,36,142,3060.0
P044,LOC_EDINBURGH,2025-01-12,87,360,7395.0
P044,LOC_EDINBURGH,2025-01-19,50,249,4250.0
P044,LOC_EDINBURGH,2025-01-26,60,204,5100.0
P044,LOC_EDINBURGH,2025-02-02,39,43,3315.0
P044,LOC_EDINBURGH,2025-02-09,77,97,6545.0
P044,LOC_EDINBURGH,2025-02-16,76,373,6460.0
P044,LOC_EDINBURGH,2025-02-23,31,127,2635.0
P044,LOC_EDINBURGH,2025-03-02,54,201,4590.0
P044,LOC_EDINBURGH,2025-03-09,69,325,5865.0
P044,LOC_EDINBURGH,2025-03-16,68,446,5780.0
P044,LOC_EDINBURGH,2025-03-23,83,239,7055.0
P044,LOC_EDINBURGH,2025-03-30,49,173,4165.0
P044,LOC_BRISTOL,2025-01-05,55,145,4675.0
P044,LOC_BRISTOL,2025-01-12,69,373,5865.0
P044,LOC_BRISTOL,2025-01-19,55,237,4675.0
P044,LOC_BRISTOL,2025-01-26,123,535,10455.0
P044,LOC_BRISTOL,2025-02-02,86,296,7310.0
P044,LOC_BRISTOL,2025-02-09,24,78,2040.0
P044,LOC_BRISTOL,2025-02-16,87,245,7395.0
P044,LOC_BRISTOL,2025-02-23,78,237,6630.0
P044,LOC_BRISTOL,2025-03-02,73,231,6205.0
P044,LOC_BRISTOL,2025-03-09,43,172,3655.0
P044,LOC_BRISTOL,2025-03-16,65,121,5525.0
P044,LOC_BRISTOL,2025-03-23,77,183,6545.0
P044,LOC_BRISTOL,2025-03-30,40,140,3400.0
P045,LOC_MANCHESTER,2025-01-05,13,45,1235.0
P045,LOC_MANCHESTER,2025-01-12,14,14,1330.0
P045,LOC_MANCHESTER,2025-01-19,13,37,1235.0
P045,LOC_MANCHESTER,2025-01-26,16,27,1520.0
P045,LOC_MANCHESTER,2025-02-02,4,26,380.0
P045,LOC_MANCHESTER,2025-02-09,11,36,1045.0
P045,LOC_MANCHESTER,2025-02-16,13,32,1235.0
P045,LOC_MANCHESTER,2025-02-23,8,14,760.0
P045,LOC_MANCHESTER,2025-03-02,5,16,475.0
P045,LOC_MANCHESTER,2025-03-09,11,80,1045.0
P045,LOC_MANCHESTER,2025-03-16,10,40,950.0
P045,LOC_MANCHESTER,2025-03-23,16,59,1520.0
P045,LOC_MANCHESTER,2025-03-30,5,25,475.0
P045,LOC_LONDON_OXFORD,2025-01-05,14,55,1330.0
P045,LOC_LONDON_OXFORD,2025-01-12,5,18,475.0
P045,LOC_LONDON_OXFORD,2025-01-19,29,171,2755.0
P045,LOC_LONDON_OXFORD,2025-01-26,14,71,1330.0
P045,LOC_LONDON_OXFORD,2025-02-02,8,31,760.0
P045,LOC_LONDON_OXFORD,2025-02-09,3,7,285.0
P045,LOC_LONDON_OXFORD,2025-02-16,11,70,1045.0
P045,LOC_LONDON_OXFORD,2025-02-23,21,32,1995.0
P045,LOC_LONDON_OXFORD,2025-03-02,16,34,1520.0
P045,LOC_LONDON_OXFORD,2025-03-09,8,29,760.0
P045,LOC_LONDON_OXFORD,2025-03-16,17,59,1615.0
P045,LOC_LONDON_OXFORD,2025-03-23,15,36,1425.0
P045,LOC_LONDON_OXFORD,2025-03-30,6,10,570.0
P045,LOC_BIRMINGHAM,2025-01-05,11,11,1045.0
P045,LOC_BIRMINGHAM,2025-01-12,20,78,1900.0
P045,LOC_BIRMINGHAM,2025-01-19,14,55,1330.0
P045,LOC_BIRMINGHAM,2025-01-26,18,23,1710.0
P045,LOC_BIRMINGHAM,2025-02-02,6,27,570.0
P045,LOC_BIRMINGHAM,2025-02-09,15,37,1425.0
P045,LOC_BIRMINGHAM,2025-02-16,23,57,2185.0
P045,LOC_BIRMINGHAM,2025-02-23,13,38,1235.0
P045,LOC_BIRMINGHAM,2025-03-02,18,67,1710.0
P045,LOC_BIRMINGHAM,2025-03-09,6,24,570.0
P045,LOC_BIRMINGHAM,2025-03-16,7,24,665.0
P045,LOC_BIRMINGHAM,2025-03-23,18,56,1710.0
P045,LOC_BIRMINGHAM,2025-03-30,19,19,1805.0
P045,LOC_EDINBURGH,2025-01-05,9,14,855.0
P045,LOC_EDINBURGH,2025-01-12,12,81,1140.0
P045,LOC_EDINBURGH,2025-01-19,13,13,1235.0
P045,LOC_EDINBURGH,2025-01-26,8,20,760.0
P045,LOC_EDINBURGH,2025-02-02,11,60,1045.0
P045,LOC_EDINBURGH,2025-02-09,8,19,760.0
P045,LOC_EDINBURGH,2025-02-16,9,18,855.0
P045,LOC_EDINBURGH,2025-02-23,14,40,1330.0
P045,LOC_EDINBURGH,2025-03-02,14,38,1330.0
P045,LOC_EDINBURGH,2025-03-09,13,38,1235.0
P045,LOC_EDINBURGH,2025-03-16,10,33,950.0
P045,LOC_EDINBURGH,2025-03-23,10,32,950.0
P045,LOC_EDINBURGH,2025-03-30,8,37,760.0
P045,LOC_BRISTOL,2025-01-05,14,42,1330.0
P045,LOC_BRISTOL,2025-01-12,7,7,665.0
P045,LOC_BRISTOL,2025-01-19,9,56,855.0
P045,LOC_BRISTOL,2025-01-26,25,129,2375.0
P045,LOC_BRISTOL,2025-02-02,14,60,1330.0
P045,LOC_BRISTOL,2025-02-09,19,55,1805.0
P045,LOC_BRISTOL,2025-02-16,25,109,2375.0
P045,LOC_BRISTOL,2025-02-23,14,62,1330.0
P045,LOC_BRISTOL,2025-03-02,18,92,1710.0
P045,LOC_BRISTOL,2025-03-09,10,46,950.0
P045,LOC_BRISTOL,2025-03-16,13,109,1235.0
P045,LOC_BRISTOL,2025-03-23,15,38,1425.0
P045,LOC_BRISTOL,2025-03-30,27,67,2565.0
P046,LOC_MANCHESTER,2025-01-05,110,298,43890.0
P046,LOC_MANCHESTER,2025-01-12,124,618,49476.0
P046,LOC_MANCHESTER,2025-01-19,93,339,37107.0
P046,LOC_MANCHESTER,2025-01-26,195,329,77805.0
P046,LOC_MANCHESTER,2025-02-02,188,585,75012.0
P046,LOC_MANCHESTER,2025-02-09,261,649,104139.0
P046,LOC_MANCHESTER,2025-02-16,127,644,50673.0
P046,LOC_MANCHESTER,2025-02-23,74,259,29526.0
P046,LOC_MANCHESTER,2025-03-02,195,435,77805.0
P046,LOC_MANCHESTER,2025-03-09,95,378,37905.0
P046,LOC_MANCHESTER,2025-03-16,55,146,21945.0
P046,LOC_MANCHESTER,2025-03-23,137,344,54663.0
P046,LOC_MANCHESTER,2025-03-30,87,229,34713.0
P046,LOC_LONDON_OXFORD,2025-01-05,137,592,54663.0
P046,LOC_LONDON_OXFORD,2025-01-12,59,132,23541.0
P046,LOC_LONDON_OXFORD,2025-01-19,201,965,80199.0
P046,LOC_LONDON_OXFORD,2025-01-26,144,396,57456.0
P046,LOC_LONDON_OXFORD,2025-02-02,195,695,77805.0
P046,LOC_LONDON_OXFORD,2025-02-09,98,587,39102.0
P046,LOC_LONDON_OXFORD,2025-02-16,99,485,39501.0
P046,LOC_LONDON_OXFORD,2025-02-23,91,419,36309.0
P046,LOC_LONDON_OXFORD,2025-03-02,81,538,32319.0
P046,LOC_LONDON_OXFORD,2025-03-09,244,907,97356.0
P046,LOC_LONDON_OXFORD,2025-03-16,94,139,37506.0
P046,LOC_LONDON_OXFORD,2025-03-23,50,212,19950.0
P046,LOC_LONDON_OXFORD,2025-03-30,98,352,39102.0
P046,LOC_BIRMINGHAM,2025-01-05,122,964,48678.0
P046,LOC_BIRMINGHAM,2025-01-12,259,797,103341.0
P046,LOC_BIRMINGHAM,2025-01-19,121,407,48279.0
P046,LOC_BIRMINGHAM,2025-01-26,184,469,73416.0
P046,LOC_BIRMINGHAM,2025-02-02,120,612,47880.0
P046,LOC_BIRMINGHAM,2025-02-09,50,208,19950.0
P046,LOC_BIRMINGHAM,2025-02-16,129,467,51471.0
P046,LOC_BIRMINGHAM,2025-02-23,292,701,116508.0
P046,LOC_BIRMINGHAM,2025-03-02,132,283,52668.0
P046,LOC_BIRMINGHAM,2025-03-09,138,747,55062.0
P046,LOC_BIRMINGHAM,2025-03-16,258,1019,102942.0
P046,LOC_BIRMINGHAM,2025-03-23,302,726,120498.0
P046,LOC_BIRMINGHAM,2025-03-30,189,625,75411.0
P046,LOC_EDINBURGH,2025-01-05,191,793,76209.0
P046,LOC_EDINBURGH,2025-01-12,117,365,46683.0
P046,LOC_EDINBURGH,2025-01-19,214,1062,85386.0
P046,LOC_EDINBURGH,2025-01-26,254,985,101346.0
P046,LOC_EDINBURGH,2025-02-02,225,438,89775.0
P046,LOC_EDINBURGH,2025-02-09,47,113,18753.0
P046,LOC_EDINBURGH,2025-02-16,174,649,69426.0
P046,LOC_EDINBURGH,2025-02-23,106,527,42294.0
P046,LOC_EDINBURGH,2025-03-02,200,568,79800.0
P046,LOC_EDINBURGH,2025-03-09,152,462,60648.0
P046,LOC_EDINBURGH,2025-03-16,219,1215,87381.0
P046,LOC_EDINBURGH,2025-03-23,145,478,57855.0
P046,LOC_EDINBURGH,2025-03-30,242,1954,96558.0
P046,LOC_BRISTOL,2025-01-05,13,64,5187.0
P046,LOC_BRISTOL,2025-01-12,8,26,3192.0
P046,LOC_BRISTOL,2025-01-19,9,33,3591.0
P046,LOC_BRISTOL,2025-01-26,9,16,3591.0
P046,LOC_BRISTOL,2025-02-02,8,15,3192.0
P046,LOC_BRISTOL,2025-02-09,6,34,2394.0
P046,LOC_BRISTOL,2025-02-16,13,41,5187.0
P046,LOC_BRISTOL,2025-02-23,8,40,3192.0
P046,LOC_BRISTOL,2025-03-02,13,80,5187.0
P046,LOC_BRISTOL,2025-03-09,6,32,2394.0
P046,LOC_BRISTOL,2025-03-16,8,33,3192.0
P046,LOC_BRISTOL,2025-03-23,10,40,3990.0
P046,LOC_BRISTOL,2025-03-30,6,16,2394.0
P047,LOC_MANCHESTER,2025-01-05,62,209,9238.0
P047,LOC_MANCHESTER,2025-01-12,231,769,34419.0
P047,LOC_MANCHESTER,2025-01-19,70,275,10430.0
P047,LOC_MANCHESTER,2025-01-26,78,324,11622.0
P047,LOC_MANCHESTER,2025-02-02,182,1034,27118.0
P047,LOC_MANCHESTER,2025-02-09,201,752,29949.0
P047,LOC_MANCHESTER,2025-02-16,93,482,13857.0
P047,LOC_MANCHESTER,2025-02-23,231,1601,34419.0
P047,LOC_MANCHESTER,2025-03-02,86,162,12814.0
P047,LOC_MANCHESTER,2025-03-09,108,466,16092.0
P047,LOC_MANCHESTER,2025-03-16,117,450,17433.0
P047,LOC_MANCHESTER,2025-03-23,45,193,6705.0
P047,LOC_MANCHESTER,2025-03-30,106,541,15794.0
P047,LOC_LONDON_OXFORD,2025-01-05,11,44,1639.0
P047,LOC_LONDON_OXFORD,2025-01-12,6,15,894.0
P047,LOC_LONDON_OXFORD,2025-01-19,10,48,1490.0
P047,LOC_LONDON_OXFORD,2025-01-26,4,11,596.0
P047,LOC_LONDON_OXFORD,2025-02-02,15,32,2235.0
P047,LOC_LONDON_OXFORD,2025-02-09,10,16,1490.0
P047,LOC_LONDON_OXFORD,2025-02-16,9,61,1341.0
P047,LOC_LONDON_OXFORD,2025-02-23,6,32,894.0
P047,LOC_LONDON_OXFORD,2025-03-02,11,11,1639.0
P047,LOC_LONDON_OXFORD,2025-03-09,15,51,2235.0
P047,LOC_LONDON_OXFORD,2025-03-16,10,42,1490.0
P047,LOC_LONDON_OXFORD,2025-03-23,12,37,1788.0
P047,LOC_LONDON_OXFORD,2025-03-30,9,50,1341.0
P047,LOC_BIRMINGHAM,2025-01-05,344,791,51256.0
P047,LOC_BIRMINGHAM,2025-01-12,230,1925,34270.0
P047,LOC_BIRMINGHAM,2025-01-19,197,914,29353.0
P047,LOC_BIRMINGHAM,2025-01-26,102,620,15198.0
P047,LOC_BIRMINGHAM,2025-02-02,210,847,31290.0
P047,LOC_BIRMINGHAM,2025-02-09,127,179,18923.0
P047,LOC_BIRMINGHAM,2025-02-16,84,297,12516.0
P047,LOC_BIRMINGHAM,2025-02-23,153,853,22797.0
P047,LOC_BIRMINGHAM,2025-03-02,165,513,24585.0
P047,LOC_BIRMINGHAM,2025-03-09,197,1072,29353.0
P047,LOC_BIRMINGHAM,2025-03-16,274,876,40826.0
P047,LOC_BIRMINGHAM,2025-03-23,218,861,32482.0
P047,LOC_BIRMINGHAM,2025-03-30,160,726,23840.0
P047,LOC_EDINBURGH,2025-01-05,156,544,23244.0
P047,LOC_EDINBURGH,2025-01-12,131,278,19519.0
P047,LOC_EDINBURGH,2025-01-19,140,737,20860.0
P047,LOC_EDINBURGH,2025-01-26,108,507,16092.0
P047,LOC_EDINBURGH,2025-02-02,100,275,14900.0
P047,LOC_EDINBURGH,2025-02-09,177,564,26373.0
P047,LOC_EDINBURGH,2025-02-16,178,1043,26522.0
P047,LOC_EDINBURGH,2025-02-23,197,538,29353.0
P047,LOC_EDINBURGH,2025-03-02,66,268,9834.0
P047,LOC_EDINBURGH,2025-03-09,47,392,7003.0
P047,LOC_EDINBURGH,2025-03-16,88,481,13112.0
P047,LOC_EDINBURGH,2025-03-23,113,245,16837.0
P047,LOC_EDINBURGH,2025-03-30,90,483,13410.0
P047,LOC_BRISTOL,2025-01-05,179,715,26671.0
P047,LOC_BRISTOL,2025-01-12,122,769,18178.0
P047,LOC_BRISTOL,2025-01-19,213,456,31737.0
P047,LOC_BRISTOL,2025-01-26,177,1172,26373.0
P047,LOC_BRISTOL,2025-02-02,157,873,23393.0
P047,LOC_BRISTOL,2025-02-09,138,782,20562.0
P047,LOC_BRISTOL,2025-02-16,109,387,16241.0
P047,LOC_BRISTOL,2025-02-23,161,185,23989.0
P047,LOC_BRISTOL,2025-03-02,262,860,39038.0
P047,LOC_BRISTOL,2025-03-09,127,554,18923.0
P047,LOC_BRISTOL,2025-03-16,285,435,42465.0
P047,LOC_BRISTOL,2025-03-23,198,728,29502.0
P047,LOC_BRISTOL,2025-03-30,92,631,13708.0
P048,LOC_MANCHESTER,2025-01-05,120,515,5400.0
P048,LOC_MANCHESTER,2025-01-12,141,658,6345.0
P048,LOC_MANCHESTER,2025-01-19,44,54,1980.0
P048,LOC_MANCHESTER,2025-01-26,60,293,2700.0
P048,LOC_MANCHESTER,2025-02-02,158,334,7110.0
P048,LOC_MANCHESTER,2025-02-09,83,380,3735.0
P048,LOC_MANCHESTER,2025-02-16,184,832,8280.0
P048,LOC_MANCHESTER,2025-02-23,102,546,4590.0
P048,LOC_MANCHESTER,2025-03-02,30,88,1350.0
P048,LOC_MANCHESTER,2025-03-09,48,200,2160.0
P048,LOC_MANCHESTER,2025-03-16,103,506,4635.0
P048,LOC_MANCHESTER,2025-03-23,46,107,2070.0
P048,LOC_MANCHESTER,2025-03-30,61,164,2745.0
P048,LOC_LONDON_OXFORD,2025-01-05,52,453,2340.0
P048,LOC_LONDON_OXFORD,2025-01-12,149,274,6705.0
P048,LOC_LONDON_OXFORD,2025-01-19,125,660,5625.0
P048,LOC_LONDON_OXFORD,2025-01-26,141,472,6345.0
P048,LOC_LONDON_OXFORD,2025-02-02,63,215,2835.0
P048,LOC_LONDON_OXFORD,2025-02-09,167,608,7515.0
P048,LOC_LONDON_OXFORD,2025-02-16,39,188,1755.0
P048,LOC_LONDON_OXFORD,2025-02-23,83,498,3735.0
P048,LOC_LONDON_OXFORD,2025-03-02,78,310,3510.0
P048,LOC_LONDON_OXFORD,2025-03-09,140,440,6300.0
P048,LOC_LONDON_OXFORD,2025-03-16,140,486,6300.0
P048,LOC_LONDON_OXFORD,2025-03-23,116,328,5220.0
P048,LOC_LONDON_OXFORD,2025-03-30,70,77,3150.0
P048,LOC_BIRMINGHAM,2025-01-05,209,1037,9405.0
P048,LOC_BIRMINGHAM,2025-01-12,51,304,2295.0
P048,LOC_BIRMINGHAM,2025-01-19,142,398,6390.0
P048,LOC_BIRMINGHAM,2025-01-26,215,701,9675.0
